from_id,GEOID,travel_time_minutes,site_label,site_name
p6qbX06M0G,41067032608,65.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41067031814,90.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41067032410,67.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41071030101,,p6qbX06M0G,Providence Park
p6qbX06M0G,41067030300,56.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051009301,63.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051009302,68.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051009400,74.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051006002,42.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41005022702,,p6qbX06M0G,Providence Park
p6qbX06M0G,41051006200,47.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41005023500,,p6qbX06M0G,Providence Park
p6qbX06M0G,41051009803,73.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051009804,75.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41051000302,53.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41005021601,68.0,p6qbX06M0G,Providence Park
p6qbX06M0G,41005021602,77.0,p6qbX06M0G,Providence Park
