from_id,GEOID,travel_time_minutes,site_label,site_name
0Oq62v7q6D,06073003003,,old,Torero Stadium
0Oq62v7q6D,06073013702,,old,Torero Stadium
0Oq62v7q6D,06073017106,,old,Torero Stadium
0Oq62v7q6D,06073016902,,old,Torero Stadium
0Oq62v7q6D,06073017010,,old,Torero Stadium
0Oq62v7q6D,06073016811,,old,Torero Stadium
0Oq62v7q6D,06073008313,89.0,old,Torero Stadium
0Oq62v7q6D,06073013906,119.0,old,Torero Stadium
0Oq62v7q6D,06073006801,58.0,old,Torero Stadium
0Oq62v7q6D,06073009802,100.0,old,Torero Stadium
0Oq62v7q6D,06073002301,73.0,old,Torero Stadium
0Oq62v7q6D,06073002302,73.0,old,Torero Stadium
0Oq62v7q6D,06073002401,72.0,old,Torero Stadium
0Oq62v7q6D,06073002402,76.0,old,Torero Stadium
0Oq62v7q6D,06073002501,86.0,old,Torero Stadium
0Oq62v7q6D,06073002705,86.0,old,Torero Stadium
0Oq62v7q6D,06073002707,73.0,old,Torero Stadium
0Oq62v7q6D,06073002708,76.0,old,Torero Stadium
0Oq62v7q6D,06073002709,87.0,old,Torero Stadium
0Oq62v7q6D,06073003114,111.0,old,Torero Stadium
0Oq62v7q6D,06073003115,101.0,old,Torero Stadium
0Oq62v7q6D,06073014400,83.0,old,Torero Stadium
0Oq62v7q6D,06073001900,80.0,old,Torero Stadium
0Oq62v7q6D,06073002001,87.0,old,Torero Stadium
0Oq62v7q6D,06073009509,,old,Torero Stadium
0Oq62v7q6D,06073011902,91.0,old,Torero Stadium
0Oq62v7q6D,06073012401,101.0,old,Torero Stadium
0Oq62v7q6D,06073013903,,old,Torero Stadium
0Oq62v7q6D,06073015200,,old,Torero Stadium
0Oq62v7q6D,06073015301,,old,Torero Stadium
0Oq62v7q6D,06073015405,,old,Torero Stadium
0Oq62v7q6D,06073017046,,old,Torero Stadium
0Oq62v7q6D,06073016809,,old,Torero Stadium
0Oq62v7q6D,06073016901,,old,Torero Stadium
0Oq62v7q6D,06073017044,,old,Torero Stadium
0Oq62v7q6D,06073017049,,old,Torero Stadium
0Oq62v7q6D,06073008310,,old,Torero Stadium
0Oq62v7q6D,06073015406,,old,Torero Stadium
0Oq62v7q6D,06073015100,80.0,old,Torero Stadium
0Oq62v7q6D,06073016608,,old,Torero Stadium
0Oq62v7q6D,06073009103,60.0,old,Torero Stadium
0Oq62v7q6D,06073008328,,old,Torero Stadium
0Oq62v7q6D,06073006500,37.0,old,Torero Stadium
0Oq62v7q6D,06073008305,51.0,old,Torero Stadium
0Oq62v7q6D,06073004501,66.0,old,Torero Stadium
0Oq62v7q6D,06073003204,116.0,old,Torero Stadium
0Oq62v7q6D,06073016609,,old,Torero Stadium
0Oq62v7q6D,06073013504,,old,Torero Stadium
0Oq62v7q6D,06073013605,,old,Torero Stadium
0Oq62v7q6D,06073009706,107.0,old,Torero Stadium
0Oq62v7q6D,06073017047,,old,Torero Stadium
0Oq62v7q6D,06073009704,112.0,old,Torero Stadium
0Oq62v7q6D,06073003401,84.0,old,Torero Stadium
0Oq62v7q6D,06073017033,,old,Torero Stadium
0Oq62v7q6D,06073009502,116.0,old,Torero Stadium
0Oq62v7q6D,06073002601,83.0,old,Torero Stadium
0Oq62v7q6D,06073002702,75.0,old,Torero Stadium
0Oq62v7q6D,06073002602,93.0,old,Torero Stadium
0Oq62v7q6D,06073008311,,old,Torero Stadium
0Oq62v7q6D,06073002710,89.0,old,Torero Stadium
0Oq62v7q6D,06073002801,74.0,old,Torero Stadium
0Oq62v7q6D,06073002905,70.0,old,Torero Stadium
0Oq62v7q6D,06073003201,110.0,old,Torero Stadium
0Oq62v7q6D,06073003202,105.0,old,Torero Stadium
0Oq62v7q6D,06073015602,,old,Torero Stadium
0Oq62v7q6D,06073013801,,old,Torero Stadium
0Oq62v7q6D,06073008346,,old,Torero Stadium
0Oq62v7q6D,06073016807,,old,Torero Stadium
0Oq62v7q6D,06073009400,,old,Torero Stadium
0Oq62v7q6D,06073008324,,old,Torero Stadium
0Oq62v7q6D,06073008312,,old,Torero Stadium
0Oq62v7q6D,06073016616,107.0,old,Torero Stadium
0Oq62v7q6D,06073002002,81.0,old,Torero Stadium
0Oq62v7q6D,06073002100,70.0,old,Torero Stadium
0Oq62v7q6D,06073002201,67.0,old,Torero Stadium
0Oq62v7q6D,06073002202,69.0,old,Torero Stadium
0Oq62v7q6D,06073000100,51.0,old,Torero Stadium
0Oq62v7q6D,06073016610,,old,Torero Stadium
0Oq62v7q6D,06073016613,,old,Torero Stadium
0Oq62v7q6D,06073016614,111.0,old,Torero Stadium
0Oq62v7q6D,06073016615,103.0,old,Torero Stadium
0Oq62v7q6D,06073003107,111.0,old,Torero Stadium
0Oq62v7q6D,06073003108,119.0,old,Torero Stadium
0Oq62v7q6D,06073017306,,old,Torero Stadium
0Oq62v7q6D,06073008350,,old,Torero Stadium
0Oq62v7q6D,06073002803,76.0,old,Torero Stadium
0Oq62v7q6D,06073002804,77.0,old,Torero Stadium
0Oq62v7q6D,06073003001,86.0,old,Torero Stadium
0Oq62v7q6D,06073003004,75.0,old,Torero Stadium
0Oq62v7q6D,06073003101,86.0,old,Torero Stadium
0Oq62v7q6D,06073016617,110.0,old,Torero Stadium
0Oq62v7q6D,06073016804,,old,Torero Stadium
0Oq62v7q6D,06073016810,,old,Torero Stadium
0Oq62v7q6D,06073008339,,old,Torero Stadium
0Oq62v7q6D,06073013412,,old,Torero Stadium
0Oq62v7q6D,06073021304,,old,Torero Stadium
0Oq62v7q6D,06073017009,,old,Torero Stadium
0Oq62v7q6D,06073017018,100.0,old,Torero Stadium
0Oq62v7q6D,06073017021,,old,Torero Stadium
0Oq62v7q6D,06073017034,,old,Torero Stadium
0Oq62v7q6D,06073017035,103.0,old,Torero Stadium
0Oq62v7q6D,06073017036,97.0,old,Torero Stadium
0Oq62v7q6D,06073017037,104.0,old,Torero Stadium
0Oq62v7q6D,06073017039,100.0,old,Torero Stadium
0Oq62v7q6D,06073017040,,old,Torero Stadium
0Oq62v7q6D,06073017043,,old,Torero Stadium
0Oq62v7q6D,06073008365,,old,Torero Stadium
0Oq62v7q6D,06073014805,79.0,old,Torero Stadium
0Oq62v7q6D,06073004300,77.0,old,Torero Stadium
0Oq62v7q6D,06073004400,75.0,old,Torero Stadium
0Oq62v7q6D,06073004600,61.0,old,Torero Stadium
