from_id,GEOID,travel_time_minutes,site_id,site_label,site_name
NWMW84L5lz,36081051600,103.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081051700,94.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081050000,88.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081051800,105.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081052100,96.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081052200,101.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081050201,86.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081050500,90.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081050700,94.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081050800,99.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081051000,99.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081051100,95.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081051300,93.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081080301,101.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081080302,99.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081080900,99.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081081400,105.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081081800,108.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081052400,98.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081052800,110.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081053000,107.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081061800,106.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081061900,104.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081062000,113.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081062100,104.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081062400,110.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081062600,112.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081062700,100.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36061030900,90.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36061004400,77.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36061012101,60.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36061010803,69.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36061010802,71.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36061015403,72.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36061015402,71.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36061004001,67.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36061013604,73.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36061013203,73.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36061013602,77.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081062900,105.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081083700,102.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081083800,111.0,NWMW84L5lz,current,Sports Illustrated Stadium
NWMW84L5lz,36081084000,107.0,NWMW84L5lz,current,Sports Illustrated Stadium
